label,fault_detail,load_nm,aceleracao_x_mancal_a,aceleracao_y_mancal_a,aceleracao_x_mancal_b,aceleracao_y_mancal_b,temperatura_mancal_a,temperatura_mancal_b,corrente_fase_u,corrente_fase_v,corrente_fase_w,temperatura_mancal_a_valida,temperatura_mancal_b_valida,corrente_fase_u_valida,corrente_fase_v_valida,corrente_fase_w_valida
desgaste_rolamento,BPFI_03,0,7147,-4777,1842,-752,27547,27459,-9618,19331,-9574,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,580,1429,297,1634,27547,27459,-9303,17879,-8423,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2511,3773,432,-1883,27547,27459,-8480,18255,-9545,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2330,3326,-2735,3631,27547,27459,-8154,19636,-11340,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3564,2062,-1274,4847,27547,27459,-8805,19800,-11111,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3794,2931,1799,1426,27547,27459,-9299,20175,-10823,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3588,132,-1458,2145,27547,27459,-9070,21373,-12211,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2363,-1364,-123,-3447,27547,27459,-8177,21288,-13105,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3805,186,2288,-3771,27547,27459,-7627,19921,-12236,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3810,1844,-1634,5620,27547,27459,-7710,18571,-10644,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1790,-3586,-253,5867,27547,27459,-7028,17802,-10199,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4586,-3741,40,903,27547,27459,-6519,18409,-11486,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1869,-613,-3694,-1403,27547,27459,-6396,19656,-13198,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,6588,-2223,-1459,-6671,27547,27459,-7497,19757,-12392,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5646,-1034,-571,-7597,27547,27459,-7879,20515,-12717,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,373,4050,-1920,-1409,27547,27459,-7114,21243,-14176,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2276,3521,1941,2203,27547,27459,-5838,20006,-14189,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2412,408,3570,2213,27547,27459,-6206,18978,-12490,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2765,18,3593,-1797,27547,27459,-6008,17918,-11623,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-6448,-1009,6240,-3009,27547,27459,-5060,17479,-12258,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2161,-2766,5440,-1895,27547,27459,-4703,18392,-13687,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2562,-2606,1241,429,27547,27459,-5255,19106,-13773,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,335,838,1368,5251,27547,27459,-5929,19809,-13727,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1455,1228,-3152,6883,27547,27459,-5971,20225,-15240,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,5884,389,-8042,4416,27547,27459,-4755,19574,-15620,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1465,1027,-7952,776,27547,27459,-3826,18554,-14987,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-344,1681,-7232,-1135,27547,27459,-4130,17930,-13780,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1770,-86,-6390,-2389,27547,27459,-3554,17123,-13400,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-163,625,-2559,-266,27547,27459,-2686,17153,-14345,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3634,980,2892,-2282,27547,27459,-2395,18307,-15959,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3734,530,5314,-1560,27547,27459,-3542,18933,-14687,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2280,-1466,6409,1235,27547,27459,-4159,19899,-15234,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3467,-1916,7346,-1736,27547,27459,-3120,19535,-16422,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2392,-1027,3599,-2319,27547,27459,-1688,18206,-16604,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2708,-917,1853,-813,27547,27459,-2210,17821,-15502,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,4594,-671,234,-3814,27547,27459,-2261,17216,-14833,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2418,1648,-3089,-2064,27547,27459,-998,16283,-15198,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,3061,1661,-5619,3952,27547,27459,-350,16693,-16494,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,2804,-1187,-3859,2477,27547,27459,-986,17616,-16715,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-368,-390,-3625,708,27547,27459,-2042,18539,-16519,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1732,407,-981,-1204,27547,27459,-1555,18627,-16893,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1541,-1954,1589,-2715,27547,27459,-245,17730,-17334,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,714,-1179,3681,58,27547,27459,321,16805,-17621,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-2507,2079,4841,3017,27547,27459,-420,16631,-16434,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-898,495,4377,2018,27547,27459,41,16137,-16002,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-330,307,1589,2826,27547,27459,1431,15230,-16624,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-3575,2310,-347,654,27547,27459,1838,16045,-17991,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-1474,1618,-1544,-2440,27547,27459,202,16938,-17060,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,1693,-443,-4138,2101,27547,27459,-306,17250,-16852,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,86,531,-5549,4152,27547,27459,912,16711,-17641,True,True,True,True,True
desgaste_rolamento,BPFI_03,0,-791,345,-3414,1211,27547,27459,2380,15812,-18162,True,True,True,True,True
